status,price,bed,bath,acre_lot,full_address,street,city,state,zip_code,house_size,sold_date
for_sale,121500.0,4.0,1.0,0.11,"Urbanizacin Villa Del Carmen Calle Sicilia N # 4, Ponce, PR, 00731",Urbanizacin Villa Del Carmen Calle Sicilia N # 4,Ponce,Puerto Rico,731.0,1562.0,
for_sale,50000.0,,,0.67,"Km 3 1 Carr # 455, San Sebastian, PR, 00685",Km 3 1 Carr # 455,San Sebastian,Puerto Rico,685.0,,
for_sale,100000.0,3.0,1.0,4.89,"K M 5 7 Pr # 627, Arecibo, PR, 00612",K M 5 7 Pr # 627,Arecibo,Puerto Rico,612.0,1028.0,
for_sale,720000.0,3.0,3.0,,"8 Carr 115 Unit Cn, Aguada, PR, 00677",8 Carr 115 Unit Cn,Aguada,Puerto Rico,677.0,2715.0,
for_sale,295000.0,2.0,2.0,,"Suite Condominio Victoria Del Mar Unit 4E, Rincon, PR, 00677",Suite Condominio Victoria Del Mar Unit 4E,Rincon,Puerto Rico,677.0,875.0,
for_sale,55000.0,,,0.85,"2.4 Carretera # 344, Hormigueros, PR, 00660",2.4 Carretera # 344,Hormigueros,Puerto Rico,660.0,,
for_sale,95000.0,2.0,1.0,,"2 Del Norte Development Unit 1, Hatillo, PR, 00612",2 Del Norte Development Unit 1,Hatillo,Puerto Rico,612.0,940.0,
for_sale,2500000.0,,4.0,1.0,"564 Black Eagle Rd, Rincon, PR, 00677",564 Black Eagle Rd,Rincon,Puerto Rico,677.0,,
for_sale,119900.0,,,11.0,"Arecibo Bo Esperanza, Arecibo, PR, 00612",Arecibo Bo Esperanza,Arecibo,Puerto Rico,612.0,,
for_sale,249500.0,,,33.35,"34 Cuerdas Rd, Aguada, PR, 00602",34 Cuerdas Rd,Aguada,Puerto Rico,602.0,,
for_sale,42000.0,,,0.3,"Carr 4446 Carr # 4446, Isabela, PR, 00685",Carr 4446 Carr # 4446,Isabela,Puerto Rico,685.0,,
for_sale,55000.0,,,0.26,"Sr 106, Mayaguez, PR, 00682",Sr 106,Mayaguez,Puerto Rico,682.0,,
for_sale,199900.0,,,11.0,"Aguada Bo Malpaso, Aguada, PR, 00603",Aguada Bo Malpaso,Aguada,Puerto Rico,603.0,,
for_sale,45000.0,,,0.22,"Km 208 8 Carr # 102, San German, PR, 00683",Km 208 8 Carr # 102,San German,Puerto Rico,683.0,,
for_sale,199500.0,,,24.28,"25 Cuerdas Llanos Costas, Cabo Rojo, PR, 00623",25 Cuerdas Llanos Costas,Cabo Rojo,Puerto Rico,623.0,,
for_sale,105000.0,,,1.35,"42266 Calle Arca De Noe, Quebradillas, PR, 00678",42266 Calle Arca De Noe,Quebradillas,Puerto Rico,678.0,,
for_sale,74000.0,,,0.21,"Solar C Carretera 416 Km 0 1 Int Bo Piedras Blancas, Aguada, PR, 00602",Solar C Carretera 416 Km 0 1 Int Bo Piedras Blancas,Aguada,Puerto Rico,602.0,,
for_sale,74000.0,,,0.21,"B Carretera 416 Km 0 1 Int, Aguada, PR, 00602",B Carretera 416 Km 0 1 Int,Aguada,Puerto Rico,602.0,,
for_sale,245000.0,,,0.19,"23 Acres De Corcega, Rincon, PR, 00677",23 Acres De Corcega,Rincon,Puerto Rico,677.0,,
for_sale,650000.0,,,1.4,"233 Rincon, Rincon, PR",233 Rincon,Rincon,Puerto Rico,,,
for_sale,844500.0,,,10.98,"Barbosa Parcelas A # B, Mayaguez, PR, 00682",Barbosa Parcelas A # B,Mayaguez,Puerto Rico,682.0,,
for_sale,14000000.0,,,18.5,"493 Detras De Cabrera Auto, Hatillo, PR, 00659",493 Detras De Cabrera Auto,Hatillo,Puerto Rico,659.0,,
for_sale,69900.0,5.0,3.0,0.16,"Carr 457 Km # 26, Isabela, PR, 00662",Carr 457 Km # 26,Isabela,Puerto Rico,662.0,1886.0,
for_sale,65000.0,3.0,1.0,0.09,"Carr 635 Km # 80, Arecibo, PR, 00612",Carr 635 Km # 80,Arecibo,Puerto Rico,612.0,1044.0,
for_sale,59000.0,4.0,2.0,0.04,"212 Calle # 15, Mayaguez, PR, 00680",212 Calle # 15,Mayaguez,Puerto Rico,680.0,960.0,
for_sale,79000.0,6.0,3.0,0.09,"Calle 5 Lote Lot 213, Arecibo, PR, 00612",Calle 5 Lote Lot 213,Arecibo,Puerto Rico,612.0,2472.0,
for_sale,132000.0,3.0,1.0,0.74,"3.5 453, Lares, PR, 00669",3.5 453,Lares,Puerto Rico,669.0,2500.0,
for_sale,148000.0,5.0,2.0,0.49,"Km 4 5 Sr-651, Arecibo, PR, 00612",Km 4 5 Sr-651,Arecibo,Puerto Rico,612.0,2058.0,
for_sale,55000.0,5.0,2.0,5.14,"Carretera 120 Km 25 9 Int Barrio Maricao Afuera, Maricao, PR, 00606",Carretera 120 Km 25 9 Int Barrio Maricao Afuera,Maricao,Puerto Rico,606.0,2156.0,
for_sale,77000.0,6.0,3.0,1.4,"935 Km 2 5 Ceiba Norte, Juncos, PR, 00777",935 Km 2 5 Ceiba Norte,Juncos,Puerto Rico,777.0,2392.0,
for_sale,210000.0,4.0,3.0,5.05,"Km 18 9 Bo Guaraguao, Ponce, PR, 00730",Km 18 9 Bo Guaraguao,Ponce,Puerto Rico,730.0,1520.0,
for_sale,106700.0,3.0,2.0,0.97,"140 Bo Palmas Carr 140 Km # 194, Utuado, PR, 00641",140 Bo Palmas Carr 140 Km # 194,Utuado,Puerto Rico,641.0,1205.0,
for_sale,80000.0,3.0,1.0,0.35,"Indiera Baja Lot 72, Maricao, PR, 00606",Indiera Baja Lot 72,Maricao,Puerto Rico,606.0,915.0,
for_sale,44000.0,2.0,3.0,0.03,"38 Calle Jose Nazario, Guanica, PR, 00653",38 Calle Jose Nazario,Guanica,Puerto Rico,653.0,1823.0,
for_sale,170000.0,2.0,1.0,0.97,"352 Barrio Quemado, Mayaguez, PR, 00680",352 Barrio Quemado,Mayaguez,Puerto Rico,680.0,1475.0,
for_sale,119500.0,3.0,2.0,,"1 Cond La Providencia Gdns Unit B202, Ponce, PR, 00728",1 Cond La Providencia Gdns Unit B202,Ponce,Puerto Rico,728.0,907.0,
for_sale,95000.0,3.0,1.0,0.27,"Carr Barrio La Piedra # 111, Lares, PR, 00669",Carr Barrio La Piedra # 111,Lares,Puerto Rico,669.0,1070.0,
for_sale,75000.0,5.0,2.0,4.86,"Carr 105 Km # 395, Maricao, PR, 00606",Carr 105 Km # 395,Maricao,Puerto Rico,606.0,1563.0,
for_sale,29000.0,2.0,1.0,,"5008 Rio Cristal Unit 5008, Mayaguez, PR, 00680",5008 Rio Cristal Unit 5008,Mayaguez,Puerto Rico,680.0,900.0,
for_sale,255200.0,3.0,2.0,0.29,"76 Urb Los Versalles 76 Calle Luis Xiv, Mayaguez, PR, 00682",76 Urb Los Versalles 76 Calle Luis Xiv,Mayaguez,Puerto Rico,682.0,2031.0,
for_sale,85000.0,3.0,1.0,0.12,"113 Calle C, Hatillo, PR, 00659",113 Calle C,Hatillo,Puerto Rico,659.0,930.0,
for_sale,100000.0,4.0,3.0,0.18,"Rd 119 Km 31 6 Lot A, San Sebastian, PR, 00685",Rd 119 Km 31 6 Lot A,San Sebastian,Puerto Rico,685.0,2000.0,
for_sale,95000.0,3.0,3.0,0.29,"267, Guayanilla, PR, 00656",267,Guayanilla,Puerto Rico,656.0,1591.0,
for_sale,250000.0,8.0,7.0,0.09,"1233 Calle Clarisas, Ponce, PR, 00730",1233 Calle Clarisas,Ponce,Puerto Rico,730.0,4036.0,
for_sale,63000.0,4.0,1.0,0.09,"208 Calle Acasio Pagan, Yauco, PR, 00698",208 Calle Acasio Pagan,Yauco,Puerto Rico,698.0,1087.0,
for_sale,550000.0,6.0,3.0,28.17,"Pr, Utuado, PR, 00641",Pr,Utuado,Puerto Rico,641.0,5000.0,
for_sale,720000.0,3.0,3.0,,"8 Carr 115 Bo Guayabo Unit Dn, Aguada, PR, 00602",8 Carr 115 Bo Guayabo Unit Dn,Aguada,Puerto Rico,602.0,2715.0,
for_sale,367500.0,5.0,3.0,19.44,"Carr 111 Km # 236, Lares, PR, 00669",Carr 111 Km # 236,Lares,Puerto Rico,669.0,3907.0,
for_sale,95000.0,3.0,2.0,0.86,"Carr 111 Bo Viv Abajo, Utuado, PR, 00641",Carr 111 Bo Viv Abajo,Utuado,Puerto Rico,641.0,1700.0,
for_sale,197000.0,4.0,4.0,0.14,"Carr 129 Emilio Int Km Est # 52, Arecibo, PR, 00612",Carr 129 Emilio Int Km Est # 52,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,80000.0,3.0,1.0,0.06,"319 Calle # 1, Arecibo, PR, 00612",319 Calle # 1,Arecibo,Puerto Rico,612.0,750.0,
for_sale,109955.0,4.0,2.0,0.05,"Km 5 8 Carr 348 Barrio Melazas, Mayaguez, PR, 00680",Km 5 8 Carr 348 Barrio Melazas,Mayaguez,Puerto Rico,680.0,563.0,
for_sale,1399000.0,5.0,3.0,8.74,"1 Bo Jaguey Carr 411 Km 2 5 Int, Aguada, PR, 00602",1 Bo Jaguey Carr 411 Km 2 5 Int,Aguada,Puerto Rico,602.0,5517.0,
for_sale,38000.0,,,0.11,"Pr 125 Urb Los Robles Moca Pr, Moca, PR, 00676",Pr 125 Urb Los Robles Moca Pr,Moca,Puerto Rico,676.0,,
for_sale,59900.0,,,0.34,"Areciibo Bo Hato Abajo, Arecibo, PR, 00612",Areciibo Bo Hato Abajo,Arecibo,Puerto Rico,612.0,,
for_sale,699000.0,,,7.17,"1 Piedras Blancas, Aguada, PR, 00662",1 Piedras Blancas,Aguada,Puerto Rico,662.0,,
for_sale,236500.0,,,204.51,"111 Bo Pueblo Carr 111 Km 35 1 Int, Lares, PR, 00669",111 Bo Pueblo Carr 111 Km 35 1 Int,Lares,Puerto Rico,669.0,,
for_sale,500000.0,,,8.9,"414 Bo Pueblo 414 Km Rd # 15, Rincon, PR, 00677",414 Bo Pueblo 414 Km Rd # 15,Rincon,Puerto Rico,677.0,,
for_sale,495000.0,,,31.08,"Km 0 7 Carr Estatal # 102, Cabo Rojo, PR, 00623",Km 0 7 Carr Estatal # 102,Cabo Rojo,Puerto Rico,623.0,,
for_sale,269000.0,,,0.74,"4 Carr 413 Int, Rincon, PR, 00677",4 Carr 413 Int,Rincon,Puerto Rico,677.0,,
for_sale,299000.0,,,0.29,"413 Km 1 2 Int Ensenada, Rincon, PR, 00677",413 Km 1 2 Int Ensenada,Rincon,Puerto Rico,677.0,,
for_sale,120000.0,,,0.37,"Pr, Rincon, PR, 00677",Pr,Rincon,Puerto Rico,677.0,,
for_sale,130000.0,,,0.68,"1 Bo Guaniquilla, Aguada, PR, 00602",1 Bo Guaniquilla,Aguada,Puerto Rico,602.0,,
for_sale,90000.0,,,0.54,"Km 3 4 Carr # 139, Ponce, PR, 00728",Km 3 4 Carr # 139,Ponce,Puerto Rico,728.0,,
for_sale,35000.0,3.0,1.0,0.22,"134 Calle # 5, Mayaguez, PR, 00680",134 Calle # 5,Mayaguez,Puerto Rico,680.0,746.0,
for_sale,174900.0,7.0,4.0,0.11,"Quebradillas Bo Pueblo, Quebradillas, PR, 00678",Quebradillas Bo Pueblo,Quebradillas,Puerto Rico,678.0,2500.0,
for_sale,50300.0,3.0,1.0,0.23,"A 106, Mayaguez, PR, 00680",A 106,Mayaguez,Puerto Rico,680.0,962.0,
for_sale,55000.0,5.0,2.0,0.32,"Km 118 Pr # 106, Mayaguez, PR, 00680",Km 118 Pr # 106,Mayaguez,Puerto Rico,680.0,1500.0,
for_sale,42000.0,2.0,1.0,0.05,"3030 Calle Arrecife, Ponce, PR, 00716",3030 Calle Arrecife,Ponce,Puerto Rico,716.0,714.0,
for_sale,50500.0,2.0,1.0,0.12,"280 Las Marias, Guanica, PR, 00653",280 Las Marias,Guanica,Puerto Rico,653.0,612.0,
for_sale,40000.0,2.0,1.0,0.12,"327 Calle Pura Brisa, Hormigueros, PR, 00660",327 Calle Pura Brisa,Hormigueros,Puerto Rico,660.0,811.0,
for_sale,94600.0,3.0,1.0,0.08,"W-8 Urb Jardines De Arecibo W-8 Calle # 33, Arecibo, PR, 00612",W-8 Urb Jardines De Arecibo W-8 Calle # 33,Arecibo,Puerto Rico,612.0,1009.0,
for_sale,59000.0,2.0,2.0,0.05,"Carr 111 Km # 337, Lares, PR, 00669",Carr 111 Km # 337,Lares,Puerto Rico,669.0,1173.0,
for_sale,90000.0,2.0,1.0,0.11,"Comunidad Santa Rosa Calle A # 247, Hatillo, PR, 00659",Comunidad Santa Rosa Calle A # 247,Hatillo,Puerto Rico,659.0,784.0,
for_sale,107000.0,3.0,2.0,0.15,"D-1 Monte Rio Dev, Cabo Rojo, PR, 00623",D-1 Monte Rio Dev,Cabo Rojo,Puerto Rico,623.0,1045.0,
for_sale,150000.0,4.0,2.0,0.09,"1215 Calle Picacho, Mayaguez, PR, 00682",1215 Calle Picacho,Mayaguez,Puerto Rico,682.0,1050.0,
for_sale,109000.0,3.0,1.0,1.94,"Int Calle Cheo Soto, Camuy, PR, 00627",Int Calle Cheo Soto,Camuy,Puerto Rico,627.0,1400.0,
for_sale,140000.0,3.0,1.0,0.52,"1 Bo Hoyamala Sector La Lechuza, San Sebastian, PR, 00685",1 Bo Hoyamala Sector La Lechuza,San Sebastian,Puerto Rico,685.0,1200.0,
for_sale,105000.0,3.0,1.0,0.27,"Barrio Cocos Calle 1 # 103, Quebradillas, PR, 00678",Barrio Cocos Calle 1 # 103,Quebradillas,Puerto Rico,678.0,950.0,
for_sale,75000.0,3.0,1.0,0.06,"29-C Vista # Mar, Guanica, PR, 00653",29-C Vista # Mar,Guanica,Puerto Rico,653.0,1503.0,
for_sale,140000.0,8.0,2.0,0.13,"30 Calle A, Arecibo, PR, 00612",30 Calle A,Arecibo,Puerto Rico,612.0,1500.0,
for_sale,145000.0,3.0,2.0,,"Edificio E Paseo De La Reina Unit Apto Apt 1902, Ponce, PR, 00716",Edificio E Paseo De La Reina Unit Apto Apt 1902,Ponce,Puerto Rico,716.0,1235.0,
for_sale,74300.0,2.0,2.0,0.17,"Solar A Carr 353 Km # 6, Mayaguez, PR, 00680",Solar A Carr 353 Km # 6,Mayaguez,Puerto Rico,680.0,850.0,
for_sale,186900.0,3.0,2.0,,"701 Costa Del Mar Apt B, Cabo Rojo, PR, 00623",701 Costa Del Mar Apt B,Cabo Rojo,Puerto Rico,623.0,1674.0,
for_sale,725000.0,3.0,2.0,2.2,"411 Carr 411 Km 18 5 Int, Rincon, PR, 00677",411 Carr 411 Km 18 5 Int,Rincon,Puerto Rico,677.0,2000.0,
for_sale,425000.0,5.0,5.0,0.31,"3 Smith, Mayaguez, PR, 00682",3 Smith,Mayaguez,Puerto Rico,682.0,4387.0,
for_sale,265000.0,6.0,6.0,0.25,"10 Carr Kil 4 1 Urb Verde Vis # 311, Cabo Rojo, PR, 00623",10 Carr Kil 4 1 Urb Verde Vis # 311,Cabo Rojo,Puerto Rico,623.0,2500.0,
for_sale,74500.0,3.0,1.0,0.08,"Jardines De Penuelas A-10 Calle Jazmin, Penuelas, PR, 00624",Jardines De Penuelas A-10 Calle Jazmin,Penuelas,Puerto Rico,624.0,917.0,
for_sale,28000.0,,,0.25,"443 Km 1 5 Bo Caimital Alto, Aguadilla, PR, 00603",443 Km 1 5 Bo Caimital Alto,Aguadilla,Puerto Rico,603.0,,
for_sale,35000.0,,,0.88,"4416 K 1 8 Bo Naranjo, Aguada, PR, 00602",4416 K 1 8 Bo Naranjo,Aguada,Puerto Rico,602.0,,
for_sale,40000.0,,,0.16,"41 Calle H, Hormigueros, PR, 00660",41 Calle H,Hormigueros,Puerto Rico,660.0,,
for_sale,145000.0,1.0,1.0,,"Apt 704 Cond Torre De Playa Santa Unit, Guanica, PR, 00647",Apt 704 Cond Torre De Playa Santa Unit,Guanica,Puerto Rico,647.0,729.0,
for_sale,85000.0,,,21.08,"417 Km 0 6 Piedras Blancas, Aguada, PR, 00602",417 Km 0 6 Piedras Blancas,Aguada,Puerto Rico,602.0,,
for_sale,310000.0,,,6.9,"Kmhm 82 Carr # 115, Rincon, PR, 00677",Kmhm 82 Carr # 115,Rincon,Puerto Rico,677.0,,
for_sale,47000.0,,,0.57,"Atalaya Rd, Aguada, PR, 00602",Atalaya Rd,Aguada,Puerto Rico,602.0,,
for_sale,50000.0,,,0.65,"Pr416 1 3 Bo Piedras Blancas, Aguada, PR, 00602",Pr416 1 3 Bo Piedras Blancas,Aguada,Puerto Rico,602.0,,
for_sale,50000.0,,,0.42,"Pr, Moca, PR, 00676",Pr,Moca,Puerto Rico,676.0,,
for_sale,50000.0,,,0.25,"Lote 2 Bo Membrillo, Camuy, PR, 00627",Lote 2 Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,219000.0,,,0.27,"249 Sector Vereno End, Rincon, PR, 00677",249 Sector Vereno End,Rincon,Puerto Rico,677.0,,
for_sale,55000.0,,,0.27,"Lote 5 Bo Membrillo, Camuy, PR, 00627",Lote 5 Bo Membrillo,Camuy,Puerto Rico,627.0,,
for_sale,250000.0,,,0.99,"13 Bo Boqueron, Cabo Rojo, PR, 00622",13 Bo Boqueron,Cabo Rojo,Puerto Rico,622.0,,
for_sale,210000.0,,,2.95,"Km 0 65 Carr # 315, Lajas, PR, 00667",Km 0 65 Carr # 315,Lajas,Puerto Rico,667.0,,
for_sale,220000.0,,,0.54,"413 Carr, Rincon, PR, 00677",413 Carr,Rincon,Puerto Rico,677.0,,
for_sale,165000.0,,,0.4,"115 K 24 3 Bo Asomante, Aguada, PR, 00602",115 K 24 3 Bo Asomante,Aguada,Puerto Rico,602.0,,
for_sale,140000.0,,,0.37,"8 Brisas De Anasco Calle # 8, Anasco, PR, 00610",8 Brisas De Anasco Calle # 8,Anasco,Puerto Rico,610.0,,
for_sale,95000.0,,,0.37,"417 Km 0 7 Bo Asomante, Aguada, PR, 00602",417 Km 0 7 Bo Asomante,Aguada,Puerto Rico,602.0,,
for_sale,81000.0,7.0,4.0,0.08,"Km 2 2 Carr # 408, Las Marias, PR, 00670",Km 2 2 Carr # 408,Las Marias,Puerto Rico,670.0,3174.0,
for_sale,100000.0,3.0,2.0,0.12,"42 Union, Cabo Rojo, PR, 00623",42 Union,Cabo Rojo,Puerto Rico,623.0,1044.0,
for_sale,105000.0,2.0,1.0,2.72,"Km 2 0 Rd # 446, San Sebastian, PR, 00685",Km 2 0 Rd # 446,San Sebastian,Puerto Rico,685.0,870.0,
for_sale,75000.0,3.0,2.0,0.27,"Carr 651 Sector Mata De Platano, Arecibo, PR, 00612",Carr 651 Sector Mata De Platano,Arecibo,Puerto Rico,612.0,1100.0,
for_sale,120000.0,4.0,3.0,2.64,"4489 Sector Baez, Hatillo, PR, 00659",4489 Sector Baez,Hatillo,Puerto Rico,659.0,1578.0,
for_sale,63000.0,4.0,2.0,0.48,"Barrio Guanajibo Calle # 14J, Hormigueros, PR, 00660",Barrio Guanajibo Calle # 14J,Hormigueros,Puerto Rico,660.0,1233.0,
for_sale,105000.0,3.0,2.0,0.12,"Sector Yahuecas Titulo # V84, Adjuntas, PR, 00601",Sector Yahuecas Titulo # V84,Adjuntas,Puerto Rico,601.0,920.0,
for_sale,360000.0,5.0,2.0,0.42,"7 Urb Campo Real En Arecibo, Arecibo, PR, 00612",7 Urb Campo Real En Arecibo,Arecibo,Puerto Rico,612.0,6000.0,
for_sale,500000.0,5.0,3.0,1.78,"1 Pr, Aguada, PR, 00602",1 Pr,Aguada,Puerto Rico,602.0,2962.0,
for_sale,130000.0,6.0,2.0,0.1,"110 Diamante, Moca, PR, 00676",110 Diamante,Moca,Puerto Rico,676.0,2002.0,
for_sale,80000.0,3.0,2.0,0.1,"Km 19 5 Carr # 101, Lajas, PR, 00667",Km 19 5 Carr # 101,Lajas,Puerto Rico,667.0,900.0,
for_sale,500000.0,3.0,3.0,1.94,"Carr 118 Bo La Tea, San German, PR, 00683",Carr 118 Bo La Tea,San German,Puerto Rico,683.0,2410.0,
for_sale,339800.0,5.0,3.0,0.18,"6 Carr 106 Km # 84, Mayaguez, PR, 00680",6 Carr 106 Km # 84,Mayaguez,Puerto Rico,680.0,4200.0,
for_sale,900000.0,5.0,3.0,0.23,"Km 16 1 Carr # 116, Guanica, PR, 00653",Km 16 1 Carr # 116,Guanica,Puerto Rico,653.0,4046.0,
for_sale,375000.0,5.0,4.0,0.22,"15 Quintas Del Mar, Cabo Rojo, PR, 00623",15 Quintas Del Mar,Cabo Rojo,Puerto Rico,623.0,2700.0,
for_sale,134000.0,3.0,1.0,0.08,"Km 0 3 Int 101 Pr Lot 2, Cabo Rojo, PR, 00622",Km 0 3 Int 101 Pr Lot 2,Cabo Rojo,Puerto Rico,622.0,900.0,
for_sale,70000.0,2.0,1.0,0.1,"Calle A, Arecibo, PR, 00612",Calle A,Arecibo,Puerto Rico,612.0,680.0,
for_sale,435000.0,3.0,3.0,0.36,"0.6 Carretera 363 Km, Sabana Grande, PR, 00637",0.6 Carretera 363 Km,Sabana Grande,Puerto Rico,637.0,20132.0,
for_sale,132000.0,3.0,2.0,0.25,"85 Solar # D, Arecibo, PR, 00612",85 Solar # D,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,2500000.0,6.0,8.0,9.65,"Carr 308 Km Hm # 72, Cabo Rojo, PR, 00623",Carr 308 Km Hm # 72,Cabo Rojo,Puerto Rico,623.0,10244.0,
for_sale,3000000.0,6.0,6.0,7.8,"La Mela Villa La Mela, Cabo Rojo, PR, 00623",La Mela Villa La Mela,Cabo Rojo,Puerto Rico,623.0,8000.0,
for_sale,575000.0,3.0,2.0,2.96,"Sect Ramos Piedras Blancas, Aguada, PR, 00602",Sect Ramos Piedras Blancas,Aguada,Puerto Rico,602.0,2500.0,
for_sale,600000.0,8.0,7.0,0.43,"B-2 Carr 3301 Km 2 Hm # 7, Cabo Rojo, PR, 00623",B-2 Carr 3301 Km 2 Hm # 7,Cabo Rojo,Puerto Rico,623.0,3192.0,
for_sale,138000.0,3.0,2.0,0.25,"12 Urpila, Arecibo, PR, 00612",12 Urpila,Arecibo,Puerto Rico,612.0,1000.0,
for_sale,499500.0,3.0,3.0,,"Car 115 Km # 124, Rincon, PR, 00677",Car 115 Km # 124,Rincon,Puerto Rico,677.0,1357.0,
for_sale,195000.0,2.0,2.0,,"1 Calle Independencia Boqueron Unit 705, Cabo Rojo, PR, 00623",1 Calle Independencia Boqueron Unit 705,Cabo Rojo,Puerto Rico,623.0,1377.0,
for_sale,80000.0,1.0,1.0,,"2197 Blvd Luis A Ferre Apt 502, Ponce, PR, 00717",2197 Blvd Luis A Ferre Apt 502,Ponce,Puerto Rico,717.0,800.0,
for_sale,35000.0,,,0.4,"Pr 443 Km Bo Caimital Abajo Unit 5, Aguadilla, PR, 00603",Pr 443 Km Bo Caimital Abajo Unit 5,Aguadilla,Puerto Rico,603.0,,
for_sale,37000.0,,,0.42,"Pr, Aguadilla, PR, 00603",Pr,Aguadilla,Puerto Rico,603.0,,
for_sale,35000.0,,,0.1,"Pr, Moca, PR, 00676",Pr,Moca,Puerto Rico,676.0,,
for_sale,65000.0,,,0.97,"P 412 K5 7 Solares Bo Cruces, Rincon, PR, 00677",P 412 K5 7 Solares Bo Cruces,Rincon,Puerto Rico,677.0,,
for_sale,189000.0,2.0,1.0,,"Km2 1 Carr # 442, Aguada, PR, 00602",Km2 1 Carr # 442,Aguada,Puerto Rico,602.0,951.0,
for_sale,29000.0,,,0.32,"Pr, Moca, PR, 00676",Pr,Moca,Puerto Rico,676.0,,
for_sale,80000.0,,,0.39,"Pr, San Sebastian, PR, 00685",Pr,San Sebastian,Puerto Rico,685.0,,
for_sale,60000.0,,,1.96,"4 LA Pra, Utuado, PR, 00641",4 LA Pra,Utuado,Puerto Rico,641.0,,
for_sale,160000.0,,,12.25,"Km 5 1 Carr # 366, Maricao, PR, 00606",Km 5 1 Carr # 366,Maricao,Puerto Rico,606.0,,
for_sale,1200000.0,,,5.04,"412 Carr 412 Bo Jaguey, Rincon, PR, 00677",412 Carr 412 Bo Jaguey,Rincon,Puerto Rico,677.0,,
for_sale,500000.0,,,1.6,"Pr, Rincon, PR, 00677",Pr,Rincon,Puerto Rico,677.0,,
for_sale,950000.0,,,112.66,"Km 3 Carr 307 Km # 3, Cabo Rojo, PR, 00623",Km 3 Carr 307 Km # 3,Cabo Rojo,Puerto Rico,623.0,,
for_sale,275000.0,,,3.57,"Pr, Cabo Rojo, PR, 00623",Pr,Cabo Rojo,Puerto Rico,623.0,,
for_sale,150000.0,,,0.62,"412 Bo Pueblo Carr 412 Km # 2, Rincon, PR, 00677",412 Bo Pueblo Carr 412 Km # 2,Rincon,Puerto Rico,677.0,,
for_sale,375000.0,,,0.52,"12 Bo Pedernales Carr 307 Km 7 4 Calle Recoleta, Cabo Rojo, PR, 00623",12 Bo Pedernales Carr 307 Km 7 4 Calle Recoleta,Cabo Rojo,Puerto Rico,623.0,,
for_sale,14500000.0,6.0,6.0,45.0,"Palatine Hls Unit 1, Rincon, PR, 00677",Palatine Hls Unit 1,Rincon,Puerto Rico,677.0,10000.0,
for_sale,69000.0,8.0,3.0,0.97,"Km 1 9 Carr # 433, San Sebastian, PR, 00685",Km 1 9 Carr # 433,San Sebastian,Puerto Rico,685.0,2250.0,
for_sale,63000.0,2.0,1.0,0.37,"B22 LA Lula, Ponce, PR, 00731",B22 LA Lula,Ponce,Puerto Rico,731.0,803.0,
for_sale,99000.0,3.0,2.0,0.54,"3505 Santa Teresita, Ponce, PR, 00730",3505 Santa Teresita,Ponce,Puerto Rico,730.0,1106.0,
for_sale,84000.0,3.0,1.0,0.83,"D8 Los Maestros, Ponce, PR, 00731",D8 Los Maestros,Ponce,Puerto Rico,731.0,599.0,
for_sale,75000.0,3.0,1.0,0.03,"38 Calle Hostos, Cabo Rojo, PR, 00623",38 Calle Hostos,Cabo Rojo,Puerto Rico,623.0,980.0,
for_sale,122000.0,4.0,2.0,0.19,"17A Calle Gaviota, Cabo Rojo, PR, 00623",17A Calle Gaviota,Cabo Rojo,Puerto Rico,623.0,1400.0,
for_sale,34000.0,3.0,1.0,0.22,"5 Violeta, Yauco, PR, 00698",5 Violeta,Yauco,Puerto Rico,698.0,1500.0,
for_sale,460000.0,10.0,9.0,1.94,"San Sebastian Bo Aibonito, San Sebastian, PR, 00685",San Sebastian Bo Aibonito,San Sebastian,Puerto Rico,685.0,,
for_sale,269000.0,4.0,2.0,107.64,"Isabela Bo Cerro Sombrero, Isabela, PR, 00662",Isabela Bo Cerro Sombrero,Isabela,Puerto Rico,662.0,,
for_sale,110000.0,3.0,1.0,0.05,"4036 Calle Santa Catalina, Ponce, PR, 00730",4036 Calle Santa Catalina,Ponce,Puerto Rico,730.0,900.0,
for_sale,98000.0,3.0,1.0,0.35,"1.3 431, Lares, PR, 00669",1.3 431,Lares,Puerto Rico,669.0,1427.0,
for_sale,80000.0,4.0,2.0,0.08,"Km 78 9 Carr # 135, Adjuntas, PR, 00601",Km 78 9 Carr # 135,Adjuntas,Puerto Rico,601.0,1527.0,
for_sale,85000.0,3.0,1.0,0.32,"1304 Calle Geranio, Mayaguez, PR, 00682",1304 Calle Geranio,Mayaguez,Puerto Rico,682.0,1300.0,
for_sale,290000.0,4.0,3.0,0.59,"287 Cumbres Las Mesas, Mayaguez, PR, 00680",287 Cumbres Las Mesas,Mayaguez,Puerto Rico,680.0,2374.0,
for_sale,252000.0,6.0,4.0,0.23,"Km 0 7 Carr # 4417, Aguada, PR, 00602",Km 0 7 Carr # 4417,Aguada,Puerto Rico,602.0,2500.0,
for_sale,375000.0,3.0,3.0,0.23,"27 Urbanizacion Haciendas De Jaicoa Calle Urayoan, Moca, PR, 00676",27 Urbanizacion Haciendas De Jaicoa Calle Urayoan,Moca,Puerto Rico,676.0,2400.0,
